customer_id,lead_id,name,phone,purchase_details,contract_date,payment_plan,customer_type,support_status
C023449,L031411,Tamer80,(+20)01080206594,Villa,4/24/2024,Installments,Returning,Active
C023450,L081193,Nur-Wahid,(+20)01054485585,Penthouse,3/3/2024,Installments,Returning,Active
C023451,L092244,Nasir-kan,(+20)01220474115,Twin House,10/17/2024,Cash,VIP,Active
C023453,L037370,Khaemwaset4527451,(+20)01507263111,Apartment,9/21/2024,Installments,Returning,Active
C023454,L037374,Bint Nefert,(+20)01120962804,Apartment,3/23/2024,Installments,Returning,Active
C023455,L037378,Noorhani,(+20)01048617195,Apartment,9/8/2024,Cash,VIP,Active
C023456,L037380,Rasha-an,(+20)01533671832,Apartment,2/27/2024,Installments,Returning,Active
C023457,L031434,BALABEER,(+20)01212405005,Villa,8/14/2024,Installments,New,Inactive
C023458,L031475,Mahmoud-on,(+20)01171479572,Villa,2/19/2024,Installments,New,Active
C023459,L050122,horus-lan,(+20)01050057997,Twin House,2/20/2024,Cash,Returning,Active
C023460,L031480,IbrahimelAli,(+20)01566455101,Villa,4/9/2024,Cash,VIP,Inactive
C023461,L037383,KhalilulTarek,(+20)01003220659,Apartment,8/31/2024,Cash,VIP,Active
C023462,L037388,ramsesoush,(+20)01128645700,Apartment,3/25/2024,Cash,VIP,Active
C023463,L031490,Skkjcecofc390,(+20)01018966737,Villa,4/8/2024,Installments,New,Active
C023465,L037389,Baytawfiq,(+20)01094365832,Apartment,1/5/2025,Cash,VIP,Active
C023466,L037390,ELAZIZOSH,(+20)01162902474,Apartment,10/22/2024,Cash,Returning,Inactive
C023467,L037391,Hakim7475,(+20)01007796846,Apartment,11/29/2024,Installments,New,Active
C023468,L037393,HajjKarim,(+20)01034134213,Apartment,3/14/2024,Cash,VIP,Active
C023469,L071347,bint-sara-an,(+20)01132025391,Townhouse,10/13/2024,Installments,Returning,Active
C023470,L031495,BayLouay,(+20)01276930132,Villa,3/26/2024,Cash,VIP,Active
C023471,L082186,Fadi-Iman,(+20)01564193334,Studio,3/13/2024,Cash,New,Inactive
C023472,L037394,El-Layla-allah,(+20)01555488910,Apartment,4/2/2024,Cash,VIP,Active
C023473,L031522,AFAF5530,(+20)01028907924,Villa,3/21/2024,Installments,New,Active
C023474,L037396,Talaata,(+20)01002392272,Apartment,2/4/2024,Installments,Returning,Active
C023475,L031551,AbuSarael,(+20)01075364672,Villa,10/7/2024,Installments,Returning,Active
C023476,L031552,UmAmaleldeen,(+20)01101820878,Villa,8/23/2024,Cash,VIP,Active
C023477,L037400,Aburaededdine,(+20)01040521537,Apartment,3/25/2024,Installments,Returning,Active
C023478,L037403,ElNasseron,(+20)01211630538,Apartment,7/10/2024,Cash,VIP,Inactive
C023479,L031558,HassanasKhaled,(+20)01002517131,Villa,11/24/2024,Installments,Returning,Active
C023480,L085387,maher5278,(+20)01228264278,Townhouse,8/29/2024,Installments,Returning,Active
C023481,L037405,Al-Mona-allah,(+20)01293672804,Apartment,8/19/2024,Installments,Returning,Active
C023482,L037406,wael-ey,(+20)01101214839,Apartment,10/7/2024,Cash,Returning,Active
C023483,L078428,Horus-Fadi,(+20)01027886930,Townhouse,3/24/2024,Installments,New,Active
C023484,L072837,Al-Ali-eldin,(+20)01292118768,Townhouse,3/10/2024,Cash,VIP,Active
C023485,L037411,ElZayed,(+20)01597041450,Apartment,4/30/2024,Installments,New,Active
C023486,L037413,Abu Hakim,(+20)01158235013,Apartment,9/30/2024,Installments,Returning,Inactive
C023487,L075298,ainmanaloush,(+20)01104347339,Townhouse,9/11/2024,Installments,Returning,Active
C023489,L031569,HusseinelHassan,(+20)01220962648,Villa,4/11/2024,Installments,Returning,Active
C023490,L037414,Bay-Sara,(+20)01117844387,Apartment,8/23/2024,Cash,VIP,Inactive
C023491,L037416,Dalzahra,(+20)01293647584,Apartment,8/10/2024,Installments,New,Active
C023492,L037421,DahNagwaaf862,(+20)01261567694,Apartment,1/25/2024,Cash,VIP,Active
C023493,L031576,ankhozgamila,(+20)01227684024,Villa,10/19/2024,Installments,New,Inactive
C023495,L037422,Osama_37,(+20)01138095985,Apartment,10/11/2024,Cash,Returning,Active
C023496,L037433,Abu-Nada-y,(+20)01192464180,Apartment,8/1/2024,Installments,Returning,Active
C023497,L031582,ayn thoth,(+20)01111159518,Villa,1/30/2024,Cash,VIP,Active
C023498,L037435,Amenhotep2737720,(+20)01182481903,Apartment,3/6/2024,Cash,New,Active
C023499,L037437,osamaasyoussef,(+20)01045247492,Apartment,7/29/2024,Cash,VIP,Inactive
C023500,L031608,noura-ullah,(+20)01001323779,Villa,4/29/2024,Installments,Returning,Inactive
C023501,L073442,Yasmin_68,(+20)01299300623,Penthouse,3/5/2024,Installments,Returning,Active
C023502,L037439,Azizlan,(+20)01256446342,Apartment,9/30/2024,Installments,Returning,Inactive
C023503,L037442,SaadadAshraf,(+20)01598160046,Apartment,3/9/2024,Cash,Returning,Inactive
C023504,L086876,BenAzizwan,(+20)01124802736,Twin House,2/9/2024,Installments,New,Active
C023508,L037448,Essam_12,(+20)01026640655,Apartment,11/2/2024,Installments,New,Inactive
C023509,L037450,AbdSaraallah,(+20)01113839543,Apartment,10/14/2024,Installments,Returning,Active
C023510,L037452,Almaat,(+20)01167548151,Apartment,4/5/2024,Installments,New,Active
C023511,L031615,Maat7348,(+20)01082771936,Villa,9/13/2024,Installments,Returning,Active
C023513,L037453,AdelasOmar,(+20)01105418615,Apartment,10/11/2024,Cash,VIP,Active
C023514,L037459,Uzfeogtg735,(+20)01579125595,Apartment,3/5/2024,Installments,Returning,Active
C023515,L037460,ayn-majid,(+20)01583378292,Apartment,9/5/2024,Cash,Returning,Active
C023516,L051129,WALEED6043,(+20)01185379081,Twin House,8/25/2024,Cash,VIP,Active
C023517,L031622,Almahmoud,(+20)01252279094,Villa,2/3/2024,Cash,VIP,Active
C023518,L099937,AYNZAINAB,(+20)01183319538,Twin House,4/20/2024,Cash,VIP,Active
C023519,L031625,YoussefedKhaled,(+20)01083544342,Villa,2/23/2024,Cash,VIP,Active
C023521,L048310,Far-Zakaria,(+20)01537119185,Twin House,3/27/2024,Installments,New,Active
C023523,L037462,USAMA3298,(+20)01085972039,Apartment,3/5/2024,Installments,New,Inactive
C023524,L037466,AbdKhaemwasetkan153,(+20)01055635636,Apartment,4/6/2024,Installments,Returning,Active
C023525,L011369,KarimasKarim,(+20)01550482273,Duplex,8/13/2024,Cash,VIP,Active
C023526,L012121,OsamaabTarek,(+20)01152454002,Penthouse,4/16/2024,Cash,VIP,Inactive
C023527,L031659,GhadaurMenes16,(+20)01030503405,Villa,2/5/2024,Installments,Returning,Active
C023528,L037469,DarMaat,(+20)01056671826,Apartment,9/23/2024,Cash,VIP,Active
C023529,L031660,UmRaniaal,(+20)01237061474,Villa,2/18/2024,Cash,VIP,Active
C023530,L031663,elnabilaeldin,(+20)01096081695,Villa,4/2/2024,Installments,New,Inactive
C023533,L031669,El-Khadija-allah,(+20)01130851164,Villa,10/15/2024,Installments,New,Inactive
C023534,L037476,Maat-i,(+20)01204268537,Apartment,3/22/2024,Cash,VIP,Active
C023536,L037478,Ainnadir,(+20)01284623253,Apartment,8/28/2024,Installments,New,Inactive
C023537,L037479,NGRVTJVTMCQ,(+20)01174565418,Apartment,9/30/2024,Installments,Returning,Inactive
C023538,L031700,Nabil_54,(+20)01249221439,Villa,8/14/2024,Cash,VIP,Active
C023539,L037483,AbdHassanallah,(+20)01097233995,Apartment,5/3/2024,Installments,New,Active
C023540,L062242,Latif2322,(+20)01280930878,Townhouse,10/16/2024,Installments,Returning,Inactive
C023541,L037485,Galtutankh,(+20)01589322017,Apartment,10/11/2024,Installments,Returning,Active
C023542,L037486,Wafa-ef,(+20)01523665499,Apartment,5/9/2024,Cash,New,Active
C023543,L045986,IbrahimilMagdy,(+20)01291184892,Penthouse,3/7/2024,Cash,Returning,Inactive
C023545,L031726,AbuTameruddin,(+20)01115339819,Villa,2/7/2024,Cash,VIP,Active
C023546,L031727,Cleopatraon,(+20)01084046951,Villa,3/10/2024,Installments,New,Active
C023547,L031740,Dalal-uddin,(+20)01589628712,Villa,8/8/2024,Installments,Returning,Active
C023548,L031752,Bint-Saad-eldin,(+20)01299793421,Villa,2/23/2024,Installments,New,Active
C023549,L031763,ibnhalaon,(+20)01560890583,Villa,2/18/2024,Cash,VIP,Active
C023552,L037487,HaniulAdel,(+20)01540204569,Apartment,9/28/2024,Cash,New,Active
C023553,L031774,Ziad-ullah,(+20)01512005778,Villa,3/19/2024,Installments,New,Active
C023554,L037490,Zainab74,(+20)01143911540,Apartment,4/20/2024,Installments,New,Inactive
C023555,L037491,AhmedadKhalil,(+20)01032979611,Apartment,3/27/2024,Installments,New,Inactive
C023556,L037492,DarOmari,(+20)01027870917,Apartment,10/10/2024,Installments,Returning,Active
C023557,L055162,Hatshepsutef,(+20)01500779000,Townhouse,10/8/2024,Cash,VIP,Active
C023558,L095272,Nur-rania-on,(+20)01032679419,Twin House,2/18/2024,Installments,Returning,Inactive
C023559,L064746,nuranubisaf,(+20)01282882446,Twin House,10/13/2024,Installments,Returning,Active
C023561,L031787,BarSalim,(+20)01107878535,Villa,3/8/2024,Installments,Returning,Active
C023563,L011388,Ahmed96,(+20)01017387412,Duplex,9/16/2024,Installments,Returning,Active
C023565,L011402,Noor-Mostafa-ullah,(+20)01148885505,Duplex,8/31/2024,Cash,VIP,Inactive
C023566,L066841,Nur-Noura-eldin,(+20)01284954213,Twin House,3/12/2024,Cash,VIP,Inactive
C023567,L037499,YoussefatTarek,(+20)01014266250,Apartment,4/14/2024,Cash,VIP,Active
C023569,L072514,Khalilullah,(+20)01052232688,iVilla,10/11/2024,Cash,VIP,Inactive
C023570,L037500,OmaramHassan,(+20)01070927528,Apartment,9/25/2024,Cash,New,Inactive
C023572,L011404,Ibn-Layla-uddin,(+20)01558162457,Duplex,6/26/2024,Installments,New,Active
C023573,L037502,Layla_83,(+20)01242000279,Apartment,8/28/2024,Cash,VIP,Active
C023574,L037504,NoorMonaal,(+20)01501532153,Apartment,8/31/2024,Cash,VIP,Active
C023575,L037508,Labibeh,(+20)01122829018,Apartment,9/28/2024,Installments,Returning,Active
C023576,L074861,Issam-Zakaria,(+20)01542301832,Townhouse,8/24/2024,Installments,New,Inactive
C023578,L031802,BUSHRAABHATSHEPSUT,(+20)01593551861,Villa,3/7/2024,Installments,Returning,Active
C023580,L037512,Nnasdgrhhr455,(+20)01230155273,Apartment,3/15/2024,Installments,New,Inactive
C023581,L037518,Naday,(+20)01282986646,Apartment,2/26/2024,Installments,New,Active
C023582,L031804,Bint Mahmoud,(+20)01193803867,Villa,8/11/2024,Cash,Returning,Active
C023583,L031815,abu-mostafa-allah,(+20)01001653440,Villa,3/24/2024,Cash,Returning,Inactive
C023584,L031816,Essam_69,(+20)01169181147,Villa,9/13/2024,Cash,VIP,Active
C023585,L031819,Baramin,(+20)01203547036,Villa,7/5/2024,Cash,VIP,Inactive
C023587,L037522,Layla_72,(+20)01279122386,Apartment,5/16/2024,Cash,VIP,Active
C023588,L037523,UmNadaman,(+20)01137368251,Apartment,8/21/2024,Cash,VIP,Inactive
C023589,L031826,Hoda Azza,(+20)01097271312,Villa,4/7/2024,Installments,Returning,Active
C023590,L037524,daldalalran,(+20)01099230256,Apartment,9/20/2024,Installments,New,Active
C023591,L011424,ABD-WAEL-UDDIN,(+20)01107832343,Duplex,2/24/2024,Cash,New,Inactive
C023593,L037530,KhaliladOmar,(+20)01031435239,Apartment,10/19/2024,Installments,New,Active
C023595,L031827,AdelalKhalil,(+20)01177736306,Villa,4/21/2024,Installments,Returning,Active
C023596,L037538,Mahmoud32,(+20)01231848940,Apartment,4/21/2024,Installments,Returning,Active
C023597,L037541,KarimelEssam,(+20)01533143527,Apartment,3/15/2024,Installments,New,Active
C023598,L037542,DahHamdy,(+20)01562783837,Apartment,10/31/2024,Cash,VIP,Active
C023599,L037543,BINTOSAMAAN,(+20)01016154081,Apartment,9/15/2024,Cash,VIP,Inactive
C023600,L081711,Fahmy-ouf,(+20)01575394466,Twin House,4/30/2024,Installments,Returning,Inactive
C023601,L084738,Amal_3,(+20)01584998325,Townhouse,4/15/2024,Cash,VIP,Inactive
C023602,L037546,Ain Latif,(+20)01154698892,Apartment,8/10/2024,Installments,Returning,Active
C023603,L037549,GamalanSamir,(+20)01006567278,Apartment,2/5/2024,Cash,VIP,Active
C023605,L043375,El-Salim,(+20)01097382066,Townhouse,9/29/2024,Cash,VIP,Active
C023606,L083013,Bint-Khadija-allah,(+20)01092136063,Twin House,4/8/2024,Installments,Returning,Inactive
C023607,L031835,ABDWAFASAN,(+20)01278508036,Villa,3/27/2024,Installments,Returning,Active
C023608,L007549,AinAmalallah590,(+20)01218684853,iVilla,9/14/2024,Installments,Returning,Active
C023609,L037726,Qnwbplnwymr,(+20)01215382801,Townhouse,2/2/2024,Installments,Returning,Active
C023610,L031843,FarIhabouf,(+20)01104199239,Villa,5/3/2024,Installments,Returning,Active
C023611,L031867,Bar-Sabri,(+20)01522669291,Villa,8/26/2024,Installments,Returning,Inactive
C023612,L031872,GalWahid,(+20)01153188878,Villa,3/19/2024,Installments,Returning,Active
C023614,L037560,Medhaty,(+20)01554958432,Apartment,9/1/2024,Cash,VIP,Active
C023615,L037562,UYQHB,(+20)01502102041,Apartment,3/3/2024,Installments,New,Active
C023616,L037563,Amuna,(+20)01501214377,Apartment,3/8/2024,Installments,Returning,Active
C023617,L031879,Noura6,(+20)01221650342,Villa,10/18/2024,Cash,VIP,Active
C023618,L037567,Ankheldin,(+20)01130231356,Apartment,3/3/2024,Cash,VIP,Active
C023620,L037569,KarimarMedhat,(+20)01110508878,Apartment,3/28/2024,Installments,New,Active
C023621,L037570,Nabila Leila,(+20)01278194654,Apartment,9/21/2024,Installments,New,Active
C023623,L076823,abu eman,(+20)01005696201,Penthouse,7/13/2024,Installments,New,Inactive
C023624,L031925,Khaled_57,(+20)01264621257,Villa,5/2/2024,Installments,New,Active
C023625,L031931,arimA,(+20)01138871368,Villa,9/16/2024,Cash,VIP,Active
C023627,L037572,EssamarIbrahim,(+20)01259990888,Apartment,10/12/2024,Cash,VIP,Active
C023628,L055223,balaisha,(+20)01211816419,Penthouse,9/22/2024,Cash,VIP,Inactive
C023630,L063372,Ibn-Amal-eldin,(+20)01049170339,Townhouse,10/7/2024,Cash,Returning,Active
C023631,L084841,Khaled-Djoser,(+20)01077795200,Twin House,2/14/2024,Installments,Returning,Active
C023632,L070558,JIHAD7167,(+20)01261152087,Townhouse,9/1/2024,Installments,Returning,Active
C023634,L097932,Darazza,(+20)01239676245,iVilla,7/29/2024,Cash,VIP,Inactive
C023635,L037577,GamaledNasser,(+20)01133450651,Apartment,5/2/2024,Cash,VIP,Active
C023636,L097420,HASSANUNSNEFERU,(+20)01025860646,iVilla,9/15/2024,Cash,VIP,Inactive
C023637,L037578,Bal-Anubis,(+20)01507123949,Apartment,8/24/2024,Installments,Returning,Active
C023638,L037580,Amal85,(+20)01116285143,Apartment,8/8/2024,Cash,New,Inactive
C023641,L031935,ElSabahon537,(+20)01525765353,Villa,4/15/2024,Cash,VIP,Active
C023642,L037583,Tamer Ashraf,(+20)01520947167,Apartment,3/29/2024,Cash,VIP,Active
C023643,L031936,HaniamNasser,(+20)01545414017,Villa,4/15/2024,Installments,New,Active
C023644,L031961,El-Samir-al,(+20)01151743949,Villa,10/6/2024,Installments,New,Active
C023646,L031967,NasserenRaed,(+20)01114335231,Villa,9/9/2024,Cash,VIP,Active
C023647,L030587,IbnEmanal,(+20)01246254913,Townhouse,8/2/2024,Installments,New,Active
C023648,L078537,Abu-Gamal-eddin,(+20)01291453333,Twin House,2/29/2024,Installments,Returning,Active
C023649,L068057,Ibn-hala-y,(+20)01132525988,iVilla,9/5/2024,Installments,Returning,Active
C023650,L037586,Usama-ouf,(+20)01024821977,Apartment,3/13/2024,Cash,VIP,Active
C023653,L031996,SaadanAhmed,(+20)01155309186,Villa,3/7/2024,Cash,VIP,Active
C023654,L037589,Abeerouf,(+20)01073741545,Apartment,3/27/2024,Installments,New,Active
C023656,L032022,Raed-uddin,(+20)01098983248,Villa,4/25/2024,Installments,New,Active
C023657,L032026,Obudxof,(+20)01119030297,Villa,3/21/2024,Installments,New,Active
C023658,L037592,AlOmareldin,(+20)01268287459,Apartment,2/17/2024,Installments,New,Active
C023659,L032045,Ghada32,(+20)01081268773,Villa,8/27/2024,Installments,Returning,Inactive
C023660,L077059,IbnKhadijaeldeen,(+20)01013239878,Penthouse,9/23/2024,Installments,New,Active
C023661,L037595,EL-ZAINAB-EDDIN,(+20)01508429990,Apartment,4/24/2024,Installments,Returning,Active
C023662,L037597,AlZakariaan,(+20)01028905052,Apartment,2/1/2024,Installments,New,Inactive
C023664,L037599,Amr56,(+20)01099892719,Apartment,2/11/2024,Installments,Returning,Inactive
C023665,L037601,Nouraeddine,(+20)01185797308,Apartment,1/8/2025,Cash,VIP,Active
C023667,L032046,Noor-Waleed-man,(+20)01039261495,Villa,9/22/2024,Cash,VIP,Inactive
C023668,L037603,AbdMahir,(+20)01048850633,Apartment,2/23/2024,Cash,VIP,Active
C023669,L032060,MagdyadSaad,(+20)01268803080,Villa,4/21/2024,Installments,Returning,Inactive
C023670,L037604,DarAmr,(+20)01131654873,Apartment,8/28/2024,Installments,New,Active
C023671,L032070,Raed-wan,(+20)01529264106,Villa,3/29/2024,Cash,VIP,Active
C023672,L037606,Labib-ouf,(+20)01025543368,Apartment,10/26/2024,Installments,New,Inactive
C023673,L074994,Usamaoush,(+20)01295337383,Palace,8/30/2024,Installments,New,Active
C023674,L075913,Mohamed43,(+20)01000641375,Twin House,4/13/2024,Cash,VIP,Active
C023675,L032072,DarFatmauddin,(+20)01138789520,Villa,9/29/2024,Installments,New,Inactive
C023676,L037611,hamdy-ouf,(+20)01107358506,Apartment,3/9/2024,Cash,VIP,Active
C023679,L037619,Ali25,(+20)01063897321,Apartment,3/21/2024,Cash,VIP,Inactive
C023680,L027988,AliatAshraf,(+20)01590546848,Twin House,11/6/2024,Installments,Returning,Active
C023684,L037626,Ibn-hani-i,(+20)01151248222,Apartment,8/4/2024,Installments,New,Active
C023685,L037627,Mostafa_82,(+20)01050525242,Apartment,10/23/2024,Cash,VIP,Inactive
C023686,L037628,Layla_61,(+20)01139165812,Apartment,8/20/2024,Cash,New,Inactive
C023688,L037632,Salim-san,(+20)01163755237,Apartment,3/25/2024,Cash,VIP,Active
C023689,L037633,Wael_93,(+20)01080869253,Apartment,10/10/2024,Installments,New,Active
C023690,L037640,OmaranOmar,(+20)01561064096,Apartment,2/25/2024,Installments,Returning,Inactive
C023691,L037641,Noorbushra,(+20)01079937816,Apartment,8/6/2024,Installments,Returning,Active
C023692,L037643,BINT-DALIA-A,(+20)01568752853,Apartment,8/5/2024,Cash,VIP,Active
C023693,L032076,Layla39,(+20)01022709551,Villa,2/12/2024,Cash,VIP,Active
C023695,L037649,SaadalMostafa,(+20)01038913659,Apartment,10/2/2024,Cash,Returning,Active
C023696,L032080,Um-Maryam-y,(+20)01107148193,Villa,5/16/2024,Installments,Returning,Active
C023697,L032085,hakimirosiris,(+20)01182225669,Villa,3/14/2024,Installments,New,Inactive
C023698,L037651,RaedazHassan,(+20)01246523690,Apartment,9/3/2024,Cash,New,Inactive
C023700,L037656,AshrafadKhalil,(+20)01094205035,Apartment,9/29/2024,Cash,Returning,Active
C023702,L032087,ADELAZOSAMA,(+20)01585400684,Villa,4/17/2024,Cash,VIP,Inactive
C023704,L037660,Halaman,(+20)01262214422,Apartment,2/11/2024,Cash,VIP,Inactive
C023705,L095827,Saad-a,(+20)01060291952,Townhouse,4/17/2024,Cash,New,Active
C023706,L086943,MOSTAFAELASHRAF,(+20)01597201083,Townhouse,8/2/2024,Installments,New,Inactive
C023708,L051593,Nurghada,(+20)01198899032,Townhouse,9/5/2024,Cash,VIP,Active
C023709,L032110,TamerarHani,(+20)01153205981,Villa,10/7/2024,Installments,New,Active
C023711,L041628,HaniemMahmoud,(+20)01279802088,Townhouse,8/9/2024,Installments,New,Active
C023712,L032119,NurHassaney,(+20)01202365650,Villa,7/21/2024,Installments,Returning,Active
C023715,L037667,TAREKELIBRAHIM,(+20)01193735998,Apartment,6/29/2024,Cash,VIP,Active
C023716,L037668,Abd-Hoda,(+20)01595648850,Apartment,4/19/2024,Installments,New,Active
C023717,L037669,Um-Ahmed,(+20)01561669174,Apartment,4/9/2024,Installments,New,Inactive
C023718,L037670,UmMohameduddin,(+20)01550617774,Apartment,9/25/2024,Cash,VIP,Active
C023719,L032123,Ibn-Akhen,(+20)01058345548,Villa,9/13/2024,Installments,Returning,Active
C023720,L037671,Abu-dalia-eddin,(+20)01145093786,Apartment,10/24/2024,Installments,New,Active
C023721,L062291,AynTalaatash328,(+20)01206291903,Twin House,4/3/2024,Cash,VIP,Active
C023722,L037673,Dah Zaki,(+20)01247340983,Apartment,2/16/2024,Cash,VIP,Active
C023723,L032126,Abu Amr,(+20)01045166544,Villa,3/22/2024,Cash,VIP,Active
C023724,L037674,Abu-Salma-ey,(+20)01056952174,Apartment,9/19/2024,Installments,Returning,Inactive
C023725,L090527,HassanarHassan,(+20)01537161183,Hotel Apartment,4/3/2024,Installments,Returning,Active
C023726,L037675,Nada45,(+20)01158841233,Apartment,8/26/2024,Installments,New,Active
C023727,L037676,El-Tarek-al,(+20)01287657829,Apartment,10/17/2024,Installments,Returning,Inactive
C023728,L073777,DarGhadaan,(+20)01113169575,Townhouse,2/19/2024,Installments,Returning,Active
C023730,L094945,Nur-Usama,(+20)01599206070,Penthouse,9/27/2024,Cash,VIP,Active
C023731,L059279,UM-KARIM-EH,(+20)01192625910,Townhouse,8/11/2024,Installments,Returning,Active
C023732,L032131,HaniarMedhat,(+20)01091772785,Villa,5/1/2024,Installments,New,Inactive
C023733,L037684,Tarek83,(+20)01584648927,Apartment,9/30/2024,Cash,New,Inactive
C023734,L037685,Hala_58,(+20)01199682291,Apartment,4/6/2024,Installments,Returning,Inactive
C023737,L037691,AliazEssam,(+20)01263689075,Apartment,9/12/2024,Installments,Returning,Active
C023738,L037694,AbdIbrahimuddin,(+20)01167499460,Apartment,11/6/2024,Cash,VIP,Active
C023739,L037697,Wdefqawt908,(+20)01172661940,Apartment,8/27/2024,Installments,New,Active
